country_code,year,value
TKM,2006,8.782159044964144
TKM,2007,8.782159044964144
TKM,2008,8.782159044964144
TKM,2009,8.782159044964144
TKM,2010,8.782159044964144
TKM,2011,8.782159044964144
TKM,2012,8.782159044964144
TKM,2013,8.782159044964144
TKM,2014,8.782159044964144
TKM,2015,8.782159044964144
TKM,2016,8.782159044964144
TKM,2017,8.782159044964144
TKM,2018,8.782159044964144
TKM,2019,8.782159044964144
TKM,2020,8.782159044964144
TKM,2021,8.782159044964144
TKM,2022,8.782159044964144
TKM,2023,8.782159044964144
TLA,1990,53.4926398069955
TLA,1991,53.21690278786047
TLA,1992,52.94116576872543
TLA,1993,52.665428749590404
TLA,1994,52.38969173045537
TLA,1995,52.11395471132034
TLA,1996,51.8382176921853
TLA,1997,51.562480673050274
TLA,1998,51.36007454503155
TLA,1999,51.08394327116545
TLA,2000,50.80781199729934
TLA,2001,50.5273264951077
TLA,2002,50.246840992916056
TLA,2003,49.96635549072441
TLA,2004,49.68586998853278
TLA,2005,49.405384486341134
TLA,2006,49.124898984149496
TLA,2007,48.84441348195786
TLA,2008,48.56392797976621
TLA,2009,48.283442477574575
TLA,2010,48.002956975382936
TLA,2011,47.85519837335348
TLA,2012,47.707439771324026
TLA,2013,47.559681169294564
TLA,2014,47.41244623630241
TLA,2015,47.26468600226563
TLA,2016,47.11263726031166
TLA,2017,46.93879755633027
TLA,2018,46.822211625358776
TLA,2019,46.69675929528723
TLA,2020,46.5770753722792
TLA,2021,46.45337035261482
TLA,2022,46.335342197347515
TLS,1990,64.76798924008071
TLS,1991,64.6738399462004
TLS,1992,64.57969065232011
TLS,1993,64.48554135843982
TLS,1994,64.39139206455951
TLS,1995,64.29724277067922
TLS,1996,64.20309347679893
TLS,1997,64.10894418291862
TLS,1998,64.01479488903833
TLS,1999,63.920645595158035
TLS,2000,63.826496301277736
TLS,2001,63.73234700739745
TLS,2002,63.63819771351715
TLS,2003,63.54404841963686
TLS,2004,63.44989912575656
TLS,2005,63.35574983187626
TLS,2006,63.26160053799597
TLS,2007,63.16745124411567
TLS,2008,63.073301950235376
TLS,2009,62.979152656355076
TLS,2010,62.88500336247478
TLS,2011,62.790854068594484
TLS,2012,62.696704774714185
TLS,2013,62.6025554808339
TLS,2014,62.5084061869536
TLS,2015,62.41425689307331
TLS,2016,62.32010759919301
TLS,2017,62.24613315400135
TLS,2018,62.131809011432416
TLS,2019,62.03765971755212
TLS,2020,61.943510423671825
TLS,2021,61.849361129791525
TLS,2022,61.755211835911226
TLS,2023,61.66106254203093
TMN,1990,2.514280038922456
TMN,1991,2.5124817439168754
TMN,1992,2.5106834489112946
TMN,1993,2.5088851539057133
TMN,1994,2.5070868589001325
TMN,1995,2.5052885738338917
TMN,1996,2.503490278828311
TMN,1997,2.50169198382273
TMN,1998,2.499893688817149
TMN,1999,2.498095393811568
TMN,2000,2.496297098805987
TMN,2001,2.5116831974459872
TMN,2002,2.5270692960859873
TMN,2003,2.542503409258074
TMN,2004,2.55789488331965
TMN,2005,2.5732813031144577
TMN,2006,2.588652284889592
TMN,2007,2.604036024645931
TMN,2008,2.6194223373876464
TMN,2009,2.635466148624331
TMN,2010,2.6508589363883015
TMN,2011,2.6490773355921484
TMN,2012,2.647295734795996
TMN,2013,2.6455646340718966
TMN,2014,2.643782999266865
TMN,2015,2.6420011017898966
TMN,2016,2.6379775106408427
TMN,2017,2.6387379365074466
TMN,2018,2.6361772314321277
TMN,2019,2.635854218288164
TMN,2020,2.634828544917679
TMN,2021,2.6342737561024334
TMN,2022,2.6329991174404674
TON,1990,12.430555555555555
TON,1991,12.430555555555555
TON,1992,12.430555555555555
TON,1993,12.430555555555555
TON,1994,12.430555555555555
TON,1995,12.430555555555555
TON,1996,12.430555555555555
TON,1997,12.430555555555555
TON,1998,12.430555555555555
TON,1999,12.430555555555555
TON,2000,12.430555555555555
TON,2001,12.430555555555555
TON,2002,12.430555555555555
TON,2003,12.430555555555555
TON,2004,12.430555555555555
TON,2005,12.430555555555555
TON,2006,12.430555555555555
TON,2007,12.430555555555555
TON,2008,12.430555555555555
TON,2009,12.430555555555555
TON,2010,12.430555555555555
TON,2011,12.430555555555555
TON,2012,12.430555555555555
TON,2013,12.430555555555555
TON,2014,12.430555555555555
TON,2015,12.430555555555555
TON,2016,12.430555555555555
TON,2017,12.430555555555555
TON,2018,12.430555555555555
TON,2019,12.430555555555555
TON,2020,12.430555555555555
TON,2021,12.430555555555555
TON,2022,12.430555555555555
TON,2023,12.430555555555555
TSA,1990,22.761049827880218
TSA,1991,22.87061556399063
TSA,1992,22.980181300101034
TSA,1993,23.089747036211453
TSA,1994,23.247267591671967
TSA,1995,23.357059808848163
TSA,1996,23.466852055882505
TSA,1997,23.576644273058694
TSA,1998,23.686436490234893
TSA,1999,23.79622870741109
TSA,2000,23.90352292268743
TSA,2001,23.965943030643196
TSA,2002,24.028363138598966
TSA,2003,24.09078324655473
TSA,2004,24.165345475302413
TSA,2005,24.227796962635875
TSA,2006,24.29024844996934
TSA,2007,24.352699937302802
TSA,2008,24.415151424636264
TSA,2009,24.477602882099696
TSA,2010,24.540054369433165
TSA,2011,24.62142917949709
TSA,2012,24.702803989561023
TSA,2013,24.78417879962495
TSA,2014,24.865553609688885
TSA,2015,24.95301790846783
TSA,2016,25.032056615876623
TSA,2017,25.111296614597883
TSA,2018,25.19078498028392
TSA,2019,25.27002221176534
TSA,2020,25.349296835085642
TSA,2021,25.428537709776787
TSA,2022,25.50777858446793
TSS,1990,33.90344209305569
TSS,1991,33.753380448274314
TSS,1992,33.60331880349294
TSS,1993,32.66931809691747
TSS,1994,32.52344910933564
TSS,1995,32.377580121753795
TSS,1996,32.23171113417195
TSS,1997,32.08584214659012
TSS,1998,31.939973159008275
TSS,1999,31.79410417142644
TSS,2000,31.648235183844598
TSS,2001,31.493729822119466
TSS,2002,31.33922446039433
TSS,2003,31.1847190986692
TSS,2004,30.814670347664343
TSS,2005,30.661173424867567
TSS,2006,30.507752879414966
TSS,2007,30.354254923081093
TSS,2008,30.200877064351126
TSS,2009,30.047399752609223
TSS,2010,29.8930068151004
TSS,2011,29.717801303657268
TSS,2012,27.57710915546004
TSS,2013,27.41329976338554
TSS,2014,27.249500175799337
TSS,2015,27.085585911716393
TSS,2016,26.917523011220027
TSS,2017,26.75292310753339
TSS,2018,26.58842549816859
TSS,2019,26.419664616130003
TSS,2020,26.25261560229104
TSS,2021,26.084410258711458
TSS,2022,25.916945794926676
TTO,1990,47.18518518518518
TTO,1991,47.079727095516574
TTO,1992,46.97426900584796
TTO,1993,46.868810916179335
TTO,1994,46.763352826510726
TTO,1995,46.65789473684211
TTO,1996,46.55243664717349
TTO,1997,46.44697855750488
TTO,1998,46.34152046783626
TTO,1999,46.23606237816764
TTO,2000,46.13060428849903
TTO,2001,46.04795321637427
TTO,2002,45.96530214424951
TTO,2003,45.88265107212476
